game_date,player_name,player_team,opponent_team,opponent_pitcher,at_bats,hits,walks,strikeouts,home_runs,rbi,batting_avg
2024-05-04,Ranger Suárez,PHI,San Francisco Giants,San Francisco Giants_Pitcher_3,4,0,0,1,0,0,0.0
2024-05-04,Bryson Stott,PHI,San Francisco Giants,San Francisco Giants_Pitcher_2,4,0,0,0,0,0,0.0
2024-05-04,Matt Chapman,SF,Philadelphia Phillies,Philadelphia Phillies_Pitcher_5,4,1,0,1,1,1,0.25
2024-05-04,Jesús Luzardo,PHI,San Francisco Giants,San Francisco Giants_Pitcher_1,3,2,0,0,0,1,0.6666666666666666
2024-05-04,Taylor Ward,LAA,Cleveland Guardians,Cleveland Guardians_Pitcher_5,4,0,0,0,0,0,0.0
2024-05-04,Hunter Gaddis,CLE,Los Angeles Angels,Los Angeles Angels_Pitcher_1,4,3,0,0,0,1,0.75
2024-05-04,Elly De La Cruz,CIN,Baltimore Orioles,Baltimore Orioles_Pitcher_3,4,2,0,1,0,1,0.5
2024-05-04,Keegan Akin,BAL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,4,0,0,2,0,0,0.0
2024-05-04,Emilio Pagán,CIN,Baltimore Orioles,Baltimore Orioles_Pitcher_5,3,0,0,0,0,0,0.0
2024-05-04,Andrew Kittredge,BAL,Cincinnati Reds,Cincinnati Reds_Pitcher_1,4,1,0,1,0,0,0.25
2024-05-04,Adley Rutschman,BAL,Cincinnati Reds,Cincinnati Reds_Pitcher_4,4,2,0,0,0,1,0.5
2024-05-04,Andrew Abbott,CIN,Baltimore Orioles,Baltimore Orioles_Pitcher_5,3,1,0,0,1,1,0.3333333333333333
2024-05-04,Vinnie Pasquantino,KC,Texas Rangers,Texas Rangers_Pitcher_5,4,2,1,1,0,2,0.5
2024-05-04,Maikel Garcia,KC,Texas Rangers,Texas Rangers_Pitcher_1,3,1,0,0,0,1,0.3333333333333333
2024-05-04,Adolis García,TEX,Kansas City Royals,Kansas City Royals_Pitcher_1,4,1,0,1,0,0,0.25
2024-05-04,Wyatt Langford,TEX,Kansas City Royals,Kansas City Royals_Pitcher_2,4,0,0,2,0,0,0.0
2024-05-04,Hunter Brown,HOU,Seattle Mariners,Seattle Mariners_Pitcher_3,4,0,0,1,0,0,0.0
2024-05-04,Brandon Nimmo,NYM,Tampa Bay Rays,Tampa Bay Rays_Pitcher_2,4,1,0,2,0,1,0.25
2024-05-04,Pete Fairbanks,TB,New York Mets,New York Mets_Pitcher_3,3,0,1,0,0,0,0.0
2024-05-04,Geraldo Perdomo,AZ,San Diego Padres,San Diego Padres_Pitcher_4,3,0,0,2,0,0,0.0
2024-05-04,Andrew Saalfrank,AZ,San Diego Padres,San Diego Padres_Pitcher_1,4,1,0,1,0,0,0.25
2024-05-04,Corbin Carroll,AZ,San Diego Padres,San Diego Padres_Pitcher_2,3,2,1,0,1,2,0.6666666666666666
2024-05-04,Mason Miller,SD,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_2,3,1,0,1,0,0,0.3333333333333333
2024-05-04,Jurickson Profar,ATL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_2,4,1,1,1,1,1,0.25
2024-05-04,Max Muncy,LAD,Atlanta Braves,Atlanta Braves_Pitcher_2,4,1,0,0,0,1,0.25
2024-05-04,Spencer Strider,ATL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_3,4,1,0,1,1,1,0.25
2024-05-05,Mickey Moniak,COL,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_3,4,1,0,2,1,0,0.25
2024-05-05,Oneil Cruz,PIT,Colorado Rockies,Colorado Rockies_Pitcher_1,3,2,0,0,0,1,0.6666666666666666
2024-05-05,Paul Skenes,PIT,Colorado Rockies,Colorado Rockies_Pitcher_3,4,0,0,0,0,0,0.0
2024-05-05,Bubba Chandler,PIT,Colorado Rockies,Colorado Rockies_Pitcher_3,4,2,1,1,0,2,0.5
2024-05-05,Daulton Varsho,TOR,Washington Nationals,Washington Nationals_Pitcher_2,4,1,0,2,0,1,0.25
2024-05-05,Vladimir Guerrero Jr.,TOR,Washington Nationals,Washington Nationals_Pitcher_1,4,2,0,0,1,0,0.5
2024-05-05,Alejandro Kirk,TOR,Washington Nationals,Washington Nationals_Pitcher_5,3,0,0,2,0,0,0.0
2024-05-05,Brendon Little,TOR,Washington Nationals,Washington Nationals_Pitcher_1,4,1,0,1,0,0,0.25
2024-05-05,Austin Wells,NYY,Detroit Tigers,Detroit Tigers_Pitcher_5,3,0,0,0,0,0,0.0
2024-05-05,Aaron Judge,NYY,Detroit Tigers,Detroit Tigers_Pitcher_4,4,1,0,0,0,0,0.25
2024-05-05,Gleyber Torres,DET,New York Yankees,New York Yankees_Pitcher_5,4,1,0,3,0,1,0.25
2024-05-05,Cam Schlittler,NYY,Detroit Tigers,Detroit Tigers_Pitcher_5,4,1,0,1,0,0,0.25
2024-05-05,Cody Bellinger,NYY,Detroit Tigers,Detroit Tigers_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-05-05,Zach McKinstry,DET,New York Yankees,New York Yankees_Pitcher_3,3,0,0,0,0,0,0.0
2024-05-05,David Bednar,NYY,Detroit Tigers,Detroit Tigers_Pitcher_4,4,2,0,0,1,0,0.5
2024-05-05,Will Vest,DET,New York Yankees,New York Yankees_Pitcher_2,4,1,0,0,0,0,0.25
2024-05-05,Taylor Ward,LAA,Cleveland Guardians,Cleveland Guardians_Pitcher_4,4,0,0,2,0,0,0.0
2024-05-05,Hunter Gaddis,CLE,Los Angeles Angels,Los Angeles Angels_Pitcher_2,3,1,0,2,0,0,0.3333333333333333
2024-05-05,Brandon Nimmo,NYM,Tampa Bay Rays,Tampa Bay Rays_Pitcher_5,3,0,0,1,0,0,0.0
2024-05-05,Pete Fairbanks,TB,New York Mets,New York Mets_Pitcher_4,4,1,0,0,0,0,0.25
2024-05-05,Hunter Brown,HOU,Seattle Mariners,Seattle Mariners_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-05,Vinnie Pasquantino,KC,Texas Rangers,Texas Rangers_Pitcher_4,4,1,0,0,0,0,0.25
2024-05-05,Maikel Garcia,KC,Texas Rangers,Texas Rangers_Pitcher_1,3,0,0,2,0,0,0.0
2024-05-05,Adolis García,TEX,Kansas City Royals,Kansas City Royals_Pitcher_2,4,2,0,1,0,2,0.5
2024-05-05,Wyatt Langford,TEX,Kansas City Royals,Kansas City Royals_Pitcher_4,3,0,0,1,0,0,0.0
2024-05-05,Wilyer Abreu,BOS,Minnesota Twins,Minnesota Twins_Pitcher_3,3,2,0,1,0,0,0.6666666666666666
2024-05-05,Trevor Story,BOS,Minnesota Twins,Minnesota Twins_Pitcher_2,4,1,0,2,0,1,0.25
2024-05-05,Willson Contreras,STL,Chicago White Sox,Chicago White Sox_Pitcher_4,4,2,0,0,0,1,0.5
2024-05-05,Colson Montgomery,CWS,St. Louis Cardinals,St. Louis Cardinals_Pitcher_4,4,0,0,0,0,0,0.0
2024-05-05,Jacob Misiorowski,MIL,Chicago Cubs,Chicago Cubs_Pitcher_1,4,1,0,2,0,0,0.25
2024-05-05,William Contreras,MIL,Chicago Cubs,Chicago Cubs_Pitcher_5,3,0,0,1,0,0,0.0
2024-05-05,Andrew Vaughn,MIL,Chicago Cubs,Chicago Cubs_Pitcher_3,4,2,0,1,0,2,0.5
2024-05-05,Brice Turang,MIL,Chicago Cubs,Chicago Cubs_Pitcher_3,4,0,1,0,0,1,0.0
2024-05-05,Matt Shaw,CHC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_4,4,1,0,0,0,0,0.25
2024-05-05,Seiya Suzuki,CHC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_2,3,0,0,1,0,0,0.0
2024-05-05,Freddy Peralta,MIL,Chicago Cubs,Chicago Cubs_Pitcher_1,3,2,0,0,1,1,0.6666666666666666
2024-05-05,Abner Uribe,MIL,Chicago Cubs,Chicago Cubs_Pitcher_4,3,1,0,0,0,0,0.3333333333333333
2024-05-05,Jacob Misiorowski,MIL,Chicago Cubs,Chicago Cubs_Pitcher_1,4,1,0,2,0,0,0.25
2024-05-05,Trevor Megill,MIL,Chicago Cubs,Chicago Cubs_Pitcher_1,3,1,0,2,0,1,0.3333333333333333
2024-05-05,Xavier Edwards,MIA,Oakland Athletics,Oakland Athletics_Pitcher_2,3,0,0,1,0,0,0.0
2024-05-05,Lawrence Butler,ATH,Miami Marlins,Miami Marlins_Pitcher_1,3,0,0,1,0,0,0.0
2024-05-05,Calvin Faucher,MIA,Oakland Athletics,Oakland Athletics_Pitcher_2,4,1,0,0,0,0,0.25
2024-05-05,Luis Morales,ATH,Miami Marlins,Miami Marlins_Pitcher_2,3,1,1,0,0,1,0.3333333333333333
2024-05-05,Sean Newcomb,ATH,Miami Marlins,Miami Marlins_Pitcher_4,4,2,0,0,1,0,0.5
2024-05-05,Elly De La Cruz,CIN,Baltimore Orioles,Baltimore Orioles_Pitcher_3,4,1,1,0,0,0,0.25
2024-05-05,Keegan Akin,BAL,Cincinnati Reds,Cincinnati Reds_Pitcher_4,3,0,0,1,0,0,0.0
2024-05-05,Emilio Pagán,CIN,Baltimore Orioles,Baltimore Orioles_Pitcher_1,4,0,0,0,0,0,0.0
2024-05-05,Andrew Kittredge,BAL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,0,0,4,0,0,0.0
2024-05-05,Adley Rutschman,BAL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,3,1,0,0,0,0,0.3333333333333333
2024-05-05,Andrew Abbott,CIN,Baltimore Orioles,Baltimore Orioles_Pitcher_4,4,1,0,2,1,0,0.25
2024-05-05,Geraldo Perdomo,AZ,San Diego Padres,San Diego Padres_Pitcher_5,3,1,0,2,0,1,0.3333333333333333
2024-05-05,Andrew Saalfrank,AZ,San Diego Padres,San Diego Padres_Pitcher_1,4,2,0,1,0,2,0.5
2024-05-05,Corbin Carroll,AZ,San Diego Padres,San Diego Padres_Pitcher_3,4,2,0,1,1,2,0.5
2024-05-05,Mason Miller,SD,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_1,3,0,0,3,0,0,0.0
2024-05-05,Jurickson Profar,ATL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_1,3,2,0,0,0,1,0.6666666666666666
2024-05-05,Max Muncy,LAD,Atlanta Braves,Atlanta Braves_Pitcher_1,4,1,0,0,0,1,0.25
2024-05-05,Spencer Strider,ATL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_4,4,2,0,0,0,0,0.5
2024-05-05,Ranger Suárez,PHI,San Francisco Giants,San Francisco Giants_Pitcher_3,4,2,0,1,1,1,0.5
2024-05-05,Bryson Stott,PHI,San Francisco Giants,San Francisco Giants_Pitcher_2,3,0,0,1,0,0,0.0
2024-05-05,Matt Chapman,SF,Philadelphia Phillies,Philadelphia Phillies_Pitcher_1,4,1,0,0,0,1,0.25
2024-05-05,Jesús Luzardo,PHI,San Francisco Giants,San Francisco Giants_Pitcher_1,4,1,1,0,0,1,0.25
2024-05-06,Ranger Suárez,PHI,San Francisco Giants,San Francisco Giants_Pitcher_3,3,2,0,1,0,1,0.6666666666666666
2024-05-06,Bryson Stott,PHI,San Francisco Giants,San Francisco Giants_Pitcher_2,4,2,0,0,1,2,0.5
2024-05-06,Matt Chapman,SF,Philadelphia Phillies,Philadelphia Phillies_Pitcher_2,3,2,0,0,1,1,0.6666666666666666
2024-05-06,Jesús Luzardo,PHI,San Francisco Giants,San Francisco Giants_Pitcher_1,4,1,0,2,0,1,0.25
2024-05-06,Gleyber Torres,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_2,4,1,1,1,0,1,0.25
2024-05-06,Hunter Gaddis,CLE,Detroit Tigers,Detroit Tigers_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-06,Zach McKinstry,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_1,4,1,1,1,0,2,0.25
2024-05-06,Will Vest,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_5,3,0,0,1,0,0,0.0
2024-05-06,Taylor Ward,LAA,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_5,4,1,1,0,0,1,0.25
2024-05-06,Oneil Cruz,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_3,3,1,0,2,0,0,0.3333333333333333
2024-05-06,Paul Skenes,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_5,3,0,0,1,0,0,0.0
2024-05-06,Bubba Chandler,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_2,3,0,0,3,0,0,0.0
2024-05-06,Pete Fairbanks,TB,Chicago White Sox,Chicago White Sox_Pitcher_5,3,2,0,0,1,2,0.6666666666666666
2024-05-06,Colson Montgomery,CWS,Tampa Bay Rays,Tampa Bay Rays_Pitcher_5,4,1,0,0,0,0,0.25
2024-05-06,Vinnie Pasquantino,KC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_1,3,0,0,0,0,0,0.0
2024-05-06,Maikel Garcia,KC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_5,3,0,0,0,0,0,0.0
2024-05-06,Jacob Misiorowski,MIL,Kansas City Royals,Kansas City Royals_Pitcher_1,4,0,0,1,0,0,0.0
2024-05-06,William Contreras,MIL,Kansas City Royals,Kansas City Royals_Pitcher_3,4,1,0,0,0,1,0.25
2024-05-06,Andrew Vaughn,MIL,Kansas City Royals,Kansas City Royals_Pitcher_1,4,0,1,3,0,1,0.0
2024-05-06,Brice Turang,MIL,Kansas City Royals,Kansas City Royals_Pitcher_4,3,0,0,0,0,0,0.0
2024-05-06,Freddy Peralta,MIL,Kansas City Royals,Kansas City Royals_Pitcher_3,4,1,0,0,0,0,0.25
2024-05-06,Abner Uribe,MIL,Kansas City Royals,Kansas City Royals_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-05-06,Jacob Misiorowski,MIL,Kansas City Royals,Kansas City Royals_Pitcher_1,4,0,0,1,0,0,0.0
2024-05-06,Trevor Megill,MIL,Kansas City Royals,Kansas City Royals_Pitcher_5,4,0,0,2,0,0,0.0
2024-05-06,Matt Shaw,CHC,San Diego Padres,San Diego Padres_Pitcher_3,4,1,0,0,0,0,0.25
2024-05-06,Seiya Suzuki,CHC,San Diego Padres,San Diego Padres_Pitcher_4,4,1,0,2,0,1,0.25
2024-05-06,Mason Miller,SD,Chicago Cubs,Chicago Cubs_Pitcher_2,4,1,0,3,0,0,0.25
2024-05-06,Brandon Nimmo,NYM,St. Louis Cardinals,St. Louis Cardinals_Pitcher_3,4,1,0,1,0,0,0.25
2024-05-06,Willson Contreras,STL,New York Mets,New York Mets_Pitcher_2,3,0,0,0,0,0,0.0
2024-05-06,Adolis García,TEX,Oakland Athletics,Oakland Athletics_Pitcher_4,4,1,0,1,0,0,0.25
2024-05-06,Lawrence Butler,ATH,Texas Rangers,Texas Rangers_Pitcher_3,3,0,0,0,0,0,0.0
2024-05-06,Luis Morales,ATH,Texas Rangers,Texas Rangers_Pitcher_1,4,0,1,2,0,1,0.0
2024-05-06,Sean Newcomb,ATH,Texas Rangers,Texas Rangers_Pitcher_1,4,0,0,1,0,0,0.0
2024-05-06,Wyatt Langford,TEX,Oakland Athletics,Oakland Athletics_Pitcher_5,3,0,0,1,0,0,0.0
2024-05-06,Xavier Edwards,MIA,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_1,3,0,0,2,0,0,0.0
2024-05-06,Calvin Faucher,MIA,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_1,4,2,0,1,0,1,0.5
2024-05-06,Max Muncy,LAD,Miami Marlins,Miami Marlins_Pitcher_3,4,0,0,3,0,0,0.0
2024-05-07,Adolis García,TEX,Oakland Athletics,Oakland Athletics_Pitcher_5,3,2,0,0,0,0,0.6666666666666666
2024-05-07,Lawrence Butler,ATH,Texas Rangers,Texas Rangers_Pitcher_2,4,2,0,0,0,1,0.5
2024-05-07,Luis Morales,ATH,Texas Rangers,Texas Rangers_Pitcher_4,3,2,0,0,0,2,0.6666666666666666
2024-05-07,Sean Newcomb,ATH,Texas Rangers,Texas Rangers_Pitcher_2,3,0,0,1,0,0,0.0
2024-05-07,Wyatt Langford,TEX,Oakland Athletics,Oakland Athletics_Pitcher_2,4,1,0,0,0,0,0.25
2024-05-07,Gleyber Torres,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_3,4,1,0,1,0,0,0.25
2024-05-07,Hunter Gaddis,CLE,Detroit Tigers,Detroit Tigers_Pitcher_3,4,1,0,2,0,1,0.25
2024-05-07,Zach McKinstry,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_2,4,0,0,2,0,0,0.0
2024-05-07,Will Vest,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_4,3,1,0,0,0,0,0.3333333333333333
2024-05-07,Geraldo Perdomo,AZ,Cincinnati Reds,Cincinnati Reds_Pitcher_2,4,1,0,2,1,0,0.25
2024-05-07,Elly De La Cruz,CIN,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_3,3,2,0,0,0,1,0.6666666666666666
2024-05-07,Emilio Pagán,CIN,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_5,4,1,0,1,0,0,0.25
2024-05-07,Andrew Saalfrank,AZ,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,1,0,1,0,1,0.3333333333333333
2024-05-07,Corbin Carroll,AZ,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,0,0,1,0,0,0.0
2024-05-07,Andrew Abbott,CIN,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_3,4,1,0,1,1,1,0.25
2024-05-07,Taylor Ward,LAA,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_2,4,3,0,1,0,1,0.75
2024-05-07,Oneil Cruz,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_1,4,0,0,1,0,0,0.0
2024-05-07,Paul Skenes,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_3,4,1,0,0,0,1,0.25
2024-05-07,Bubba Chandler,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_2,4,1,0,0,0,1,0.25
2024-05-07,Daulton Varsho,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_1,4,1,0,1,0,1,0.25
2024-05-07,Vladimir Guerrero Jr.,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_4,4,0,0,1,0,0,0.0
2024-05-07,Alejandro Kirk,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_1,3,2,0,0,0,0,0.6666666666666666
2024-05-07,Brendon Little,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_2,4,1,0,1,1,1,0.25
2024-05-07,Ranger Suárez,PHI,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,3,1,1,0,0,2,0.3333333333333333
2024-05-07,Bryson Stott,PHI,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-07,Jesús Luzardo,PHI,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,4,1,0,1,0,1,0.25
2024-05-07,Keegan Akin,BAL,Washington Nationals,Washington Nationals_Pitcher_1,4,1,0,2,0,0,0.25
2024-05-07,Andrew Kittredge,BAL,Washington Nationals,Washington Nationals_Pitcher_1,3,1,0,2,1,0,0.3333333333333333
2024-05-07,Adley Rutschman,BAL,Washington Nationals,Washington Nationals_Pitcher_4,4,2,0,0,2,0,0.5
2024-05-07,Pete Fairbanks,TB,Chicago White Sox,Chicago White Sox_Pitcher_4,4,2,1,1,1,2,0.5
2024-05-07,Colson Montgomery,CWS,Tampa Bay Rays,Tampa Bay Rays_Pitcher_1,3,1,0,1,1,0,0.3333333333333333
2024-05-07,Austin Wells,NYY,Houston Astros,Houston Astros_Pitcher_1,3,0,1,0,0,0,0.0
2024-05-07,Aaron Judge,NYY,Houston Astros,Houston Astros_Pitcher_3,3,2,0,1,0,0,0.6666666666666666
2024-05-07,Cam Schlittler,NYY,Houston Astros,Houston Astros_Pitcher_3,4,2,0,0,0,1,0.5
2024-05-07,Cody Bellinger,NYY,Houston Astros,Houston Astros_Pitcher_5,3,1,0,0,0,1,0.3333333333333333
2024-05-07,Hunter Brown,HOU,New York Yankees,New York Yankees_Pitcher_5,4,0,1,0,0,1,0.0
2024-05-07,David Bednar,NYY,Houston Astros,Houston Astros_Pitcher_4,3,2,1,1,0,2,0.6666666666666666
2024-05-07,Jurickson Profar,ATL,Boston Red Sox,Boston Red Sox_Pitcher_3,4,2,0,0,0,1,0.5
2024-05-07,Wilyer Abreu,BOS,Atlanta Braves,Atlanta Braves_Pitcher_2,3,2,0,0,0,1,0.6666666666666666
2024-05-07,Trevor Story,BOS,Atlanta Braves,Atlanta Braves_Pitcher_4,3,1,0,1,0,0,0.3333333333333333
2024-05-07,Spencer Strider,ATL,Boston Red Sox,Boston Red Sox_Pitcher_1,4,1,1,0,0,0,0.25
2024-05-07,Matt Shaw,CHC,San Diego Padres,San Diego Padres_Pitcher_1,3,1,0,0,1,0,0.3333333333333333
2024-05-07,Seiya Suzuki,CHC,San Diego Padres,San Diego Padres_Pitcher_1,4,2,0,1,0,1,0.5
2024-05-07,Mason Miller,SD,Chicago Cubs,Chicago Cubs_Pitcher_4,4,1,1,2,0,0,0.25
2024-05-07,Vinnie Pasquantino,KC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_1,3,1,0,1,0,1,0.3333333333333333
2024-05-07,Maikel Garcia,KC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_4,3,0,0,1,0,0,0.0
2024-05-07,Jacob Misiorowski,MIL,Kansas City Royals,Kansas City Royals_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-07,William Contreras,MIL,Kansas City Royals,Kansas City Royals_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-07,Andrew Vaughn,MIL,Kansas City Royals,Kansas City Royals_Pitcher_3,3,0,0,1,0,0,0.0
2024-05-07,Brice Turang,MIL,Kansas City Royals,Kansas City Royals_Pitcher_2,3,0,0,1,0,0,0.0
2024-05-07,Freddy Peralta,MIL,Kansas City Royals,Kansas City Royals_Pitcher_2,4,1,0,1,0,1,0.25
2024-05-07,Abner Uribe,MIL,Kansas City Royals,Kansas City Royals_Pitcher_2,3,1,0,1,0,1,0.3333333333333333
2024-05-07,Jacob Misiorowski,MIL,Kansas City Royals,Kansas City Royals_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-07,Trevor Megill,MIL,Kansas City Royals,Kansas City Royals_Pitcher_2,3,0,0,1,0,0,0.0
2024-05-07,Brandon Nimmo,NYM,St. Louis Cardinals,St. Louis Cardinals_Pitcher_5,4,1,0,2,0,1,0.25
2024-05-07,Willson Contreras,STL,New York Mets,New York Mets_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-05-07,Mickey Moniak,COL,San Francisco Giants,San Francisco Giants_Pitcher_4,3,1,1,1,0,2,0.3333333333333333
2024-05-07,Matt Chapman,SF,Colorado Rockies,Colorado Rockies_Pitcher_1,4,1,0,0,1,0,0.25
2024-05-07,Xavier Edwards,MIA,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_1,4,2,0,1,1,1,0.5
2024-05-07,Calvin Faucher,MIA,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_3,3,2,0,0,0,1,0.6666666666666666
2024-05-07,Max Muncy,LAD,Miami Marlins,Miami Marlins_Pitcher_2,3,1,0,0,0,0,0.3333333333333333
2024-05-08,Taylor Ward,LAA,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_1,4,1,1,1,0,1,0.25
2024-05-08,Oneil Cruz,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-08,Paul Skenes,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_3,4,1,0,0,0,0,0.25
2024-05-08,Bubba Chandler,PIT,Los Angeles Angels,Los Angeles Angels_Pitcher_2,3,2,0,1,0,1,0.6666666666666666
2024-05-08,Daulton Varsho,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_2,3,0,0,1,0,0,0.0
2024-05-08,Vladimir Guerrero Jr.,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_2,3,1,0,1,1,1,0.3333333333333333
2024-05-08,Alejandro Kirk,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_4,3,1,0,1,1,1,0.3333333333333333
2024-05-08,Brendon Little,TOR,Philadelphia Phillies,Philadelphia Phillies_Pitcher_3,4,0,0,1,0,0,0.0
2024-05-08,Ranger Suárez,PHI,Toronto Blue Jays,Toronto Blue Jays_Pitcher_2,4,1,1,0,1,0,0.25
2024-05-08,Bryson Stott,PHI,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,4,1,0,1,0,0,0.25
2024-05-08,Jesús Luzardo,PHI,Toronto Blue Jays,Toronto Blue Jays_Pitcher_1,3,0,0,0,0,0,0.0
2024-05-08,Gleyber Torres,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_3,4,2,0,0,0,2,0.5
2024-05-08,Hunter Gaddis,CLE,Detroit Tigers,Detroit Tigers_Pitcher_1,4,1,0,0,1,0,0.25
2024-05-08,Zach McKinstry,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_5,4,0,0,1,0,0,0.0
2024-05-08,Will Vest,DET,Cleveland Guardians,Cleveland Guardians_Pitcher_5,4,1,0,2,1,1,0.25
2024-05-08,Vinnie Pasquantino,KC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_2,4,3,0,1,0,2,0.75
2024-05-08,Maikel Garcia,KC,Milwaukee Brewers,Milwaukee Brewers_Pitcher_4,4,2,0,0,0,0,0.5
2024-05-08,Jacob Misiorowski,MIL,Kansas City Royals,Kansas City Royals_Pitcher_1,4,0,0,1,0,0,0.0
2024-05-08,William Contreras,MIL,Kansas City Royals,Kansas City Royals_Pitcher_1,4,0,1,1,0,1,0.0
2024-05-08,Andrew Vaughn,MIL,Kansas City Royals,Kansas City Royals_Pitcher_3,3,1,0,0,0,0,0.3333333333333333
2024-05-08,Brice Turang,MIL,Kansas City Royals,Kansas City Royals_Pitcher_3,4,1,0,1,0,1,0.25
2024-05-08,Freddy Peralta,MIL,Kansas City Royals,Kansas City Royals_Pitcher_2,3,1,0,1,0,0,0.3333333333333333
2024-05-08,Abner Uribe,MIL,Kansas City Royals,Kansas City Royals_Pitcher_5,3,1,0,1,0,1,0.3333333333333333
2024-05-08,Jacob Misiorowski,MIL,Kansas City Royals,Kansas City Royals_Pitcher_1,4,0,0,1,0,0,0.0
2024-05-08,Trevor Megill,MIL,Kansas City Royals,Kansas City Royals_Pitcher_5,3,0,1,1,0,0,0.0
2024-05-08,Matt Shaw,CHC,San Diego Padres,San Diego Padres_Pitcher_1,3,0,0,0,0,0,0.0
2024-05-08,Seiya Suzuki,CHC,San Diego Padres,San Diego Padres_Pitcher_1,4,2,0,0,0,2,0.5
2024-05-08,Mason Miller,SD,Chicago Cubs,Chicago Cubs_Pitcher_3,4,2,0,1,1,0,0.5
2024-05-08,Xavier Edwards,MIA,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_5,3,0,0,1,0,0,0.0
2024-05-08,Calvin Faucher,MIA,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_5,3,1,0,1,0,1,0.3333333333333333
2024-05-08,Max Muncy,LAD,Miami Marlins,Miami Marlins_Pitcher_3,4,1,0,1,0,0,0.25
2024-05-08,Adolis García,TEX,Oakland Athletics,Oakland Athletics_Pitcher_5,4,2,0,0,0,1,0.5
2024-05-08,Lawrence Butler,ATH,Texas Rangers,Texas Rangers_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-05-08,Luis Morales,ATH,Texas Rangers,Texas Rangers_Pitcher_5,3,2,0,0,0,1,0.6666666666666666
